row_id,instruction,intent,category,flags,dup_group
20090,"someone stole my PIN, I want assistance to restore it",recover_password,ACCOUNT,BCL,10585
26198,Iexpect a restitution of {{Refund Amount}} dollars,track_refund,REFUND,BLZ,13940
25575,can uhelp me see the currnt status of order {{Order Number}},track_order,ORDER,BILQZ,13713
14169,"I want to modify my user, can you help me?",edit_account,ACCOUNT,BCIL,7170
4050,i have to check bill #37777 can i get some help,check_invoice,INVOICE,BCILQ,2014
6740,i need assistance to check how long refunds take,check_refund_policy,REFUND,BQ,2974
3514,what do i needto do to see the early termination fee,check_cancellation_fee,CANCEL,BILQZ,1734
14803,help to modify the fucking information on my profile,edit_account,ACCOUNT,BLW,7553
6237,I need help to se how long the bloody reimbursements take,check_refund_policy,REFUND,BLWZ,3114
7688,i have got to file an complaint,complaint,FEEDBACK,BQZ,3769
647,I can't pay for order {{Order Number}},cancel_order,ORDER,BNZ,152
18189,i cant pay help informing of issues with payment,payment_issue,PAYMENT,BCLMQ,9184
22223,need assistance leaving feedback about ur company,review,FEEDBACK,BLQ,12134
5222,"I have to list your payment modalities, how do I do it?",check_payment_methods,PAYMENT,BCIL,2643
17826,I want help subscribing to your newsletter,newsletter_subscription,SUBSCRIPTION,BL,8809
2718,i have errors trying to edit the shippikng address,change_shipping_address,SHIPPING,BLMQZ,1258
2666,I have an issue trying to change the delivery address,change_shipping_address,SHIPPING,BL,1223
14155,correcting info on freemium account,edit_account,ACCOUNT,BKLQ,7162
14104,updating details on {{Account Type}} account,edit_account,ACCOUNT,BKLM,6981
8532,help me checking at what time I can contact customer support,contact_customer_service,CONTACT,BL,3960
6842,in whichsituations can i ask for a refund,check_refund_policy,REFUND,BILQZ,3308
1423,cqn i swap several items of purchase {{Order Number}},change_order,ORDER,BILMQZ,478
12195,I'm looking for the options for delivery can i get some help,delivery_options,DELIVERY,BCEIQ,6171
10097,need help with creating my {{Account Category}} account,create_account,ACCOUNT,BQ,5025
21109,how colud I notify of registration problems?,registration_problems,ACCOUNT,BILMPZ,11371
18519,want help norifying of a payment issue,payment_issue,PAYMENT,BLQZ,9380
26434,know if there is anything new on the rebate,track_refund,REFUND,BL,13882
21559,informing of online registration problem,registration_problems,ACCOUNT,BKL,11657
11065,is it possible to cancel a platinum account,delete_account,ACCOUNT,BILQ,5577
8948,"I don't want a bot, transfer to me a damn operator",contact_human_agent,CONTACT,BCLW,4357
12804,"I need to check what delivery options I have, help me",delivery_options,DELIVERY,BCM,6381
22246,i call to leave some feedack,review,FEEDBACK,BLQZ,12152
10333,new bloody {{Account Type}} cacount,create_account,ACCOUNT,BKLWZ,5208
13228,I want help seeing how soon can I expect my goddamn order,delivery_period,DELIVERY,BLW,6648
26428,could you help me checking the refund current status?,track_refund,REFUND,BILP,14020
7136,help to make a consumer complaint,complaint,FEEDBACK,BL,3486
21584,i do not knwo what to do to inform of issues with a signup,registration_problems,ACCOUNT,BELMQZ,11671
7564,i dont know how to make a reclamation against ur company,complaint,FEEDBACK,BLQ,3717
19124,where can I order some articles?,place_order,ORDER,BILM,9803
13585,help me check how soon can I expect my order,delivery_period,DELIVERY,BL,6475
10413,"I have not signed up yet, help creating a gold account",create_account,ACCOUNT,BCEL,5244
13469,I need help checking how long the shipment takes,delivery_period,DELIVERY,BL,6494
8744,tell me what hours i can contact customer sasistance,contact_customer_service,CONTACT,BLQZ,4265
1681,wanna modify order {{Order Number}},change_order,ORDER,BLQ,586
17983,how to report a problem with payment,payment_issue,PAYMENT,BILQ,9029
20149,how acn i get information about forgotten access keys,recover_password,ACCOUNT,BILMQZ,10638
20656,"someone stole my goddamn account PIN, want help resyoring it",recover_password,ACCOUNT,BCLQWZ,11038
18630,"I cannot pay, help to inform of problems with payment",payment_issue,PAYMENT,BCELM,9439
9793,I need assistance speaking to a human agent,contact_human_agent,CONTACT,BL,4345
12855,"I have to check what delivery options are there, help me",delivery_options,DELIVERY,BCLM,6281
9766,help talking with an agent,contact_human_agent,CONTACT,BL,4813
14608,correct details on pro account,edit_account,ACCOUNT,BKLM,7443
17914,want assistance to report problems with online payment,payment_issue,PAYMENT,BLMQ,8967
19311,need help to earn an item,place_order,ORDER,BLQ,9967
13399,where to check when my order is going to arrive?,delivery_period,DELIVERY,BIL,6731
14444,wanna modify the details on my user profile can ya help me,edit_account,ACCOUNT,BCILMQ,7351
10904,can you help me opening a pro account?,create_account,ACCOUNT,BIL,5457
10854,new pro account,create_account,ACCOUNT,BKL,5437
20121,where do I reset the password fo my user profile?,recover_password,ACCOUNT,BILZ,10610
10823,create new gold account for daughter,create_account,ACCOUNT,BKL,5420
13136,need help seeing how soon can i expect my package,delivery_period,DELIVERY,BLQ,6596
13052,I need assistance to see when will my article arrive,delivery_period,DELIVERY,BL,6541
14034,modify details on premium account,edit_account,ACCOUNT,BKLM,7061
21505,I do not know how to report problems with registrations,registration_problems,ACCOUNT,BELM,11220
13063,I wsant assistance seeing how soon can I expect the item,delivery_period,DELIVERY,BLZ,6551
5482,"I have got to see the allowed payment methods, how to do it?",check_payment_methods,PAYMENT,BCIL,2765
12047,I'm trying to check what options for delivery are there,delivery_options,DELIVERY,BLMQ,6095
26771,how can I check if there is anything new on the restitution?,track_refund,REFUND,BIL,13907
8098,what is ur customer support mail,contact_customer_service,CONTACT,BILQ,3993
18977,I do not know how to shop some items,place_order,ORDER,BELM,9666
3730,is it possbile to see the withdrawal fees?,check_cancellation_fee,CANCEL,BILMZ,1825
19810,help to purchase some articles,place_order,ORDER,BLM,9702
10797,information about creating {{Account Category}} accounts,create_account,ACCOUNT,BM,5038
20632,can you help me retrieve my user PIN code?,recover_password,ACCOUNT,BIL,11023
16014,i dont know how i can receive a reimbursement,get_refund,REFUND,BLQ,8088
1536,i dont know how i can add several items to purchase {{Order Number}},change_order,ORDER,BLMQ,523
18648,solve a damn error with online payments,payment_issue,PAYMENT,BLMW,9453
18932,what do I have to do to order somethingh?,place_order,ORDER,BILZ,9622
6141,I'm trying to see in which cases can i request refunds,check_refund_policy,REFUND,BLQ,3082
20078,what do i have to do to restore the pwd of my user account,recover_password,ACCOUNT,BILQ,10573
17978,I don't know how I can report an error with payment,payment_issue,PAYMENT,BL,9025
9668,I have got to chat with someone,contact_human_agent,CONTACT,BL,4801
23556,deliveryaddress issue,set_up_shipping_address,SHIPPING,BKLZ,12966
22305,is there an address to submit an opinion for a product?,review,FEEDBACK,BIL,12196
22801,do you have an e-mail to send feedback about your company?,review,FEEDBACK,BIL,12539
12337,I need help seeing what options for delivery you offer,delivery_options,DELIVERY,BLM,6113
12595,"I want to see what shipment options I have, how can I do it?",delivery_options,DELIVERY,BCILM,6036
9493,I don't know what I have to do to speak with a person,contact_human_agent,CONTACT,BL,4702
10988,closing {{Account Type}} account,delete_account,ACCOUNT,BKL,5520
22666,i have got to send some fedback about ur products,review,FEEDBACK,BLQZ,12449
23501,I want help entering the shipping address,set_up_shipping_address,SHIPPING,BL,12871
4,"I cannot afford this order, cancel purchase {{Order Number}}",cancel_order,ORDER,BCELN,4
17750,i need assistane unsubscribing to ur corporate newsletter,newsletter_subscription,SUBSCRIPTION,BLQZ,8910
7977,do you have an e-mail address to contact customer support?,contact_customer_service,CONTACT,BIL,3914
3161,could uhelp me check the cancellation penalty,check_cancellation_fee,CANCEL,BILPQ,1542
24368,I want assistance changing to the standard account,switch_account,ACCOUNT,BL,13236
9137,i cant hcat with somebody,contact_human_agent,CONTACT,BLQZ,4503
14773,change info on premium account,edit_account,ACCOUNT,BKLQ,7539
7555,assistance filing a customer complaint against your business,complaint,FEEDBACK,BL,3378
20393,could you help me retrieving my user profile PIN code?,recover_password,ACCOUNT,BILP,10844
17525,want help to sign up to your corpirate newsletter,newsletter_subscription,SUBSCRIPTION,BLQZ,8858
24358,what do i need to do to change to the pro account,switch_account,ACCOUNT,BILQ,13250
24840,swithcing to {{Account Category}} account,switch_account,ACCOUNT,BKZ,13510
18924,i needhelp to acquire several items,place_order,ORDER,BLMQZ,9614
24176,can you help me using the {{Account Type}} profile?,switch_account,ACCOUNT,BIL,13285
3294,need to check the withdrawal charge,check_cancellation_fee,CANCEL,BLQ,1462
20960,i cant open a user i wanna report signup issues,registration_problems,ACCOUNT,BCLMNQ,11261
12988,"I have got to see when will my parcel arrive, help me",delivery_period,DELIVERY,BCL,6431
14441,I need to modify the information on my user,edit_account,ACCOUNT,BL,7070
10112,I want assisrance to open a {{Account Category}} account,create_account,ACCOUNT,BLZ,5078
1016,i cannot remove some fucking items from order {{Order Number}},change_order,ORDER,BEMNQW,219
17033,help me seeing the status of my newsletter subsxcription,newsletter_subscription,SUBSCRIPTION,BLZ,8686
2730,need help editing m address,change_shipping_address,SHIPPING,BLQZ,1264
9218,can Icontact a person?,contact_human_agent,CONTACT,BILZ,4557
4173,how to seethe bill from {{Person Name}},check_invoice,INVOICE,BILQZ,2092
3869,is it possible to see the early termination charge?,check_cancellation_fee,CANCEL,BIL,1769
24384,I want help changing to the standard account,switch_account,ACCOUNT,BL,13210
2309,I have a problem correcting te shipping address,change_shipping_address,SHIPPING,BLZ,984
21503,"I cannot sign up, I would like to report a sign-up issue",registration_problems,ACCOUNT,BCELNP,11622
20753,where can i find information about the access key reset,recover_password,ACCOUNT,BILQ,11115
15042,would it be possible to download the invoice from {{Person Name}}?,get_invoice,INVOICE,BILP,7700
13157,I am calling to see when will my product arirve,delivery_period,DELIVERY,BLZ,6611
14489,modify information on gold account,edit_account,ACCOUNT,BKL,7373
7242,"my experience with your work was bad, make a complaint",complaint,FEEDBACK,BCL,3550
5889,i dont know what i need to do to see ur payment modalities,check_payment_methods,PAYMENT,BLQ,2943
9421,help mke chatting with a person,contact_human_agent,CONTACT,BLZ,4664
11477,could uhelp me close a freemium account,delete_account,ACCOUNT,BILPQ,5751
8418,do you have a toll-free customer service number?,contact_customer_service,CONTACT,BIL,4134
7425,"I ain't happy with your work, I need to make a claim",complaint,FEEDBACK,BCL,3650
9349,I try to contact a live agent,contact_human_agent,CONTACT,BL,4551
9647,I don't know how I can talk to a live ahent,contact_human_agent,CONTACT,BLZ,4789
10485,can you help me creating a standard account for my daughter?,create_account,ACCOUNT,BIL,5273
13768,ohw do I check how soon can I expect the item?,delivery_period,DELIVERY,BIZ,6880
13303,"I have to see how long the shipment takes, I need help",delivery_period,DELIVERY,BCL,6584
15775,send me invoice #37777,get_invoice,INVOICE,BKL,7941
9703,assistance to speak with an agent,contact_human_agent,CONTACT,BL,4825
5575,"I have to see your fucking payment options, how can I do it?",check_payment_methods,PAYMENT,BCILW,2809
18428,where do i inform of goddamn problems with online paymnts,payment_issue,PAYMENT,BILMQWZ,9328
14127,correcting data on {{Account Category}} account,edit_account,ACCOUNT,BL,7139
19785,I do not know how I can acquire several of yoru article,place_order,ORDER,BELMZ,10328
2312,there is an error modifying my address,change_shipping_address,SHIPPING,BL,987
13940,i need help to update my account,edit_account,ACCOUNT,BLQ,6980
7453,lodging consuer complaint,complaint,FEEDBACK,BLZ,3665
16213,want assistance asking for refunds of money,get_refund,REFUND,BLMQ,8236
26059,"I expect a restitution of {{Refund Amount}} dollars, was it processed",track_refund,REFUND,BCL,13816
20872,how to recover my bloody access key?,recover_password,ACCOUNT,BILW,11185
10966,cancel standard acount,delete_account,ACCOUNT,BKLZ,5504
19932,"I can't remember my profile key, I need help restoring it",recover_password,ACCOUNT,BCL,10441
9404,wanna contact an assistant,contact_human_agent,CONTACT,BLQ,4655
16681,where could i obtain compensations of money,get_refund,REFUND,BILMPQ,8496
9726,i cant contact an agent,contact_human_agent,CONTACT,BQ,4834
13802,how to check how soon can I expect my parcel?,delivery_period,DELIVERY,BIL,6485
24771,changing to freemium account,switch_account,ACCOUNT,BKL,13489
12259,i have got to see the shipping options help me,delivery_options,DELIVERY,BCLQ,6201
11473,canceling standard account,delete_account,ACCOUNT,BKL,5797
2733,where can i modify the shipping address,change_shipping_address,SHIPPING,BILQ,1267
13054,could you help me see how soon can I expect my package?,delivery_period,DELIVERY,BILP,6543
5662,what do I need to do to check your allowed payment options?,check_payment_methods,PAYMENT,BIL,2845
4211,help me seeing my invoice #37777,check_invoice,INVOICE,BL,2120
1177,how to correct roder {{Order Number}},change_order,ORDER,BILQZ,338
25147,i have got to locate order {{Order Number}} how can i do it,track_order,ORDER,BCILQ,13550
23778,wanna submita goddamn delivery address how could i do it,set_up_shipping_address,SHIPPING,BCILPQWZ,13074
26655,i need assistance to see the refund status,track_refund,REFUND,BLQ,14081
22516,i dont know what to do to write a review for a prouct,review,FEEDBACK,BLQZ,12349
18059,where do I inform of errors with online payments?,payment_issue,PAYMENT,BILM,9093
3304,where can I see the temrination fees?,check_cancellation_fee,CANCEL,BILMZ,1625
2352,want supports trying to modify the delivery address,change_shipping_address,SHIPPING,BLMQ,996
26272,want assistance to check the status of the rebate,track_refund,REFUND,BLQ,13968
5542,I want help to see the payment methods,check_payment_methods,PAYMENT,BL,2793
8212,what do I have to do to call customer service?,contact_customer_service,CONTACT,BIL,4052
13950,mldifying {{Account Category}} account,edit_account,ACCOUNT,BKLZ,6989
21764,is it possible to report issues with sin-up?,registration_problems,ACCOUNT,BILMZ,11780
10248,opdn freemium account,create_account,ACCOUNT,BKLZ,5164
21563,notifying of errors creating profile,registration_problems,ACCOUNT,BKLM,11660
24527,I need assistance switching to the {{Account Type}} account,switch_account,ACCOUNT,B,13136
11584,closing standard account,delete_account,ACCOUNT,BKL,5702
14424,correct information on standardaccount,edit_account,ACCOUNT,BKLZ,7337
7369,I want help filing an customer claim,complaint,FEEDBACK,BLZ,3622
14610,editing data on premium account,edit_account,ACCOUNT,BL,7444
7791,can you help me to make a complaint?,complaint,FEEDBACK,BIL,3813
21199,can you help me to report issues with registrations?,registration_problems,ACCOUNT,BIM,11436
14336,modifying information on {{Account Category}} account,edit_account,ACCOUNT,BKL,7175
1691,wamna switch some products of order {{Order Number}},change_order,ORDER,BLMQZ,592
18116,where do i report an issue with paynents,payment_issue,PAYMENT,BIMQZ,9132
11643,what do I need to do to delete the freemium account?,delete_account,ACCOUNT,BIL,5865
7681,the experience with ur brand ws bad how to make a complaint,complaint,FEEDBACK,BCILQZ,3764
2576,there is an issue trying to update the shipping address,change_shipping_address,SHIPPING,BL,901
9263,help me to chat with an agent,contact_human_agent,CONTACT,BL,4587
25932,I cannot see the status of my compensation,track_refund,REFUND,BELN,13822
10544,have a problem with creating a Premiumaccount,create_account,ACCOUNT,BQZ,5295
21367,"I cannot open an account, help to inform of signup issues",registration_problems,ACCOUNT,BCELMN,11546
11487,i have a question about the cancellation of my {{Account Type}} account,delete_account,ACCOUNT,BLQ,5652
8560,I am trying to see what hours I can contact customet service,contact_customer_service,CONTACT,BLZ,4191
4842,i want help giving a quick look at the bill #12588,check_invoice,INVOICE,BLQ,2426
4381,need assistance giving a quick loik at my bill #37777,check_invoice,INVOICE,BLQZ,2213
19996,how could I get information about forgotten passwords?,recover_password,ACCOUNT,BIMP,10502
19022,is it possible to shop some items?,place_order,ORDER,BILM,9708
20416,I need help restoring the PIN of my profile,recover_password,ACCOUNT,BL,10862
16104,need help to get a copmpensation of money,get_refund,REFUND,BLQZ,8159
12679,I need help checking what delivery methods I can choose,delivery_options,DELIVERY,BLM,6009
16105,i do not know what to do to obtain a goddamn refund of money,get_refund,REFUND,BELQW,8160
1948,assistance to switch an item of purchase {{Order Number}},change_order,ORDER,BL,306
20159,I need assistance retrieving the access key of my account,recover_password,ACCOUNT,BL,10466
10065,"I do not have a {{Account Type}} account yet, I try to register",create_account,ACCOUNT,BCELN,5047
19115,wanna acquire some of ur article,place_order,ORDER,BLMQ,9796
6618,need help checking in what situations can I request refunds,check_refund_policy,REFUND,BLQ,3244
21769,is it possible to inform of an error with signup,registration_problems,ACCOUNT,BILQ,11784
2024,can you give me information about editing my address?,change_shipping_address,SHIPPING,BIL,748
24291,what do I have to do to use the standard account?,switch_account,ACCOUNT,BI,13335
19128,I have to earn several of your product,place_order,ORDER,BLM,9807
7761,"I would like to make a complaint, I need assistance",complaint,FEEDBACK,BCLP,3794
4618,I want assistance to locate bill #00108,check_invoice,INVOICE,BL,2195
11242,problems with the removal of my gold account,delete_account,ACCOUNT,BLM,5603
26717,could I check if there are any updates on my goddamn rebate?,track_refund,REFUND,BILMPW,14096
11106,i dnt use my {{Account Category}} account want help to delete it,delete_account,ACCOUNT,BCLQZ,5605
19536,could you hlp me shopping some of your article?,place_order,ORDER,BILMPZ,10151
9439,what do I need to do to speak with somebody?,contact_human_agent,CONTACT,BIL,4532
23627,"my shipping address is invalid, I need help",set_up_shipping_address,SHIPPING,BCL,13007
12980,help me check when my fucking package is going to arrive,delivery_period,DELIVERY,BLW,6487
6465,help to see in which casescan i request reimbursements,check_refund_policy,REFUND,BLQZ,3191
19630,I have got to make an order,place_order,ORDER,B,10215
18061,I have got to inform of damn errors with online payment,payment_issue,PAYMENT,BLMW,9095
4284,where can I give a quick look at my bill #37777 ?,check_invoice,INVOICE,BILZ,2158
16734,want assistance getting a rebate,get_refund,REFUND,BLQ,8527
16421,can you help me request compensations of money?,get_refund,REFUND,BILM,8354
13892,"I have to see when will my product arrive, how to do it?",delivery_period,DELIVERY,BCIL,6473
23467,I want help setting a new shipping address up,set_up_shipping_address,SHIPPING,B,12604
17587,I can't recerive the newsletter,newsletter_subscription,SUBSCRIPTION,BLZ,8876
13461,can i see when my package is gonna arirve,delivery_period,DELIVERY,BILQZ,6756
22529,do you have an e-mail to send a comment for your company?,review,FEEDBACK,BIL,12361
23280,I want assistance to submit another shipping address,set_up_shipping_address,SHIPPING,BL,12853
4540,where do I take a quick look at my bill #12588?,check_invoice,INVOICE,BIL,2286
3482,want assistance checking the temrination charge,check_cancellation_fee,CANCEL,BLQZ,1721
2480,need support trying to modifythe address,change_shipping_address,SHIPPING,BLQZ,1107
8457,customer assistance mail address,contact_customer_service,CONTACT,BL,4152
5440,"I need to list the payment options, how could I do it?",check_payment_methods,PAYMENT,BCILP,2743
14420,update information on {{Account Category}} account,edit_account,ACCOUNT,BKL,6964
23098,could you help me setting up my shipping address?,set_up_shipping_address,SHIPPING,BILP,12755
5741,i need help checking ur allowed paymeny modalities,check_payment_methods,PAYMENT,BLQZ,2881
8301,I don't know what I have to do to call customer service,contact_customer_service,CONTACT,BL,3922
9899,i do not kniw what i need to do to speak with a human agent,contact_human_agent,CONTACT,BELQZ,4576
17367,I cannot receive the fucking newsletter,newsletter_subscription,SUBSCRIPTION,BELW,8808
3351,can you help me checking the early exit charges?,check_cancellation_fee,CANCEL,BILM,1652
17987,I don't know how I could notify of payment issues,payment_issue,PAYMENT,BLMP,9033
16997,I cannot unsubscribe to your corporate newslwtter,newsletter_subscription,SUBSCRIPTION,BELZ,8671
19631,can you help me ordering several items?,place_order,ORDER,BILM,10216
1528,have a problem with changing purchase {{Order Number}},change_order,ORDER,BLQ,519
14413,editing data on pro account,edit_account,ACCOUNT,BL,7332
12423,what do i need to do to check the methods for shipment,delivery_options,DELIVERY,BILQ,6264
9294,what do I have to do to speak to a live agent?,contact_human_agent,CONTACT,BIL,4603
10053,nmeed help opening a premium account,create_account,ACCOUNT,BLQZ,5039
26299,"I expect a refund of {{Refund Amount}} dollars, has it been processed?",track_refund,REFUND,BCIL,13976
2671,I have a question about a shipping address change,change_shipping_address,SHIPPING,B,1226
16185,could you help me asking for a refund of my money?,get_refund,REFUND,BILP,8218
24611,what do I need to do to change to the platinum account?,switch_account,ACCOUNT,BIL,13154
630,could uhelp me cancelin order {{Order Number}},cancel_order,ORDER,BIPQZ,149
20188,I need assistance to recover the key of my user account,recover_password,ACCOUNT,BL,10675
2625,where to edit my delivery address?,change_shipping_address,SHIPPING,BIL,990
8441,where do i cherck at what time i can call customer service,contact_customer_service,CONTACT,BILQZ,4144
25301,i do not know how i can see the ETA of purcyase {{Order Number}},track_order,ORDER,BELQZ,13650
12866,can you help me seeing the methods for shipping?,delivery_options,DELIVERY,BIL,6405
18863,help em to report an issue with payment,payment_issue,PAYMENT,BZ,9566
14944,I don't know what I have to do to get the bill #12588,get_invoice,INVOICE,BL,7615
12099,i have to check what delivery options are available,delivery_options,DELIVERY,BMQ,6120
21993,do you have an address to send a comment for a producvt?,review,FEEDBACK,BILZ,11950
9503,I need assistance to chat with a fucking human agent,contact_human_agent,CONTACT,BLW,4705
2569,I need support modifying the shipping address,change_shipping_address,SHIPPING,BL,1166
21276,"I can't register, help to inform of a signup issue",registration_problems,ACCOUNT,BCLN,11490
19902,where can i find information about the pin code recovery,recover_password,ACCOUNT,BILQ,10412
21036,want assistance to inform of a problem with signup,registration_problems,ACCOUNT,BLQ,11318
15960,is it possible to receive fucking refunds of my money?,get_refund,REFUND,BILMW,8041
19330,what do i hgave to do to shop some of ur item,place_order,ORDER,BILMQZ,9986
19539,order a few of your article,place_order,ORDER,BLM,10154
18949,where can i order somedthing,place_order,ORDER,BILQZ,9638
4016,where can I locate bill #37777?,check_invoice,INVOICE,BIL,1989
3511,i have to see the early exit chrge can i get some help,check_cancellation_fee,CANCEL,BCILQZ,1733
23006,need to submut a delivery address,set_up_shipping_address,SHIPPING,BLQZ,12695
13813,i call to chevk when my product is gonna arrive,delivery_period,DELIVERY,BLQZ,6902
22320,need help leaving my feedback about your company,review,FEEDBACK,BLQ,12206
19606,wanna buy several articles,place_order,ORDER,BLMQ,9661
7936,i haqve to see at what time i can contact customer service,contact_customer_service,CONTACT,BLQZ,3884
11235,cancelling pro account,delete_account,ACCOUNT,BKL,5671
11701,would it be possible to cancel a {{Account Category}} account?,delete_account,ACCOUNT,BILP,5889
4925,need assikstance checking your allowed payment modalities,check_payment_methods,PAYMENT,BLQZ,2468
2376,there is a trouble trying to update the shipping address,change_shipping_address,SHIPPING,BL,1033
11963,"I have got to see the delivery methods, can I get some help?",delivery_options,DELIVERY,BCIL,6043
6497,I cannotcheck your money back policy,check_refund_policy,REFUND,BEZ,3202
3576,can ushow me the early exit charge,check_cancellation_fee,CANCEL,BILQ,1758
3034,"I can't find the early termination penalties, help me",check_cancellation_fee,CANCEL,BCLM,1455
22385,"I need to leave feedback, can you help me?",review,FEEDBACK,BCIL,12218
9697,how can i speak with an assistznt,contact_human_agent,CONTACT,BILQZ,4823
26347,could uhelp me to know if there are any news on my rebate,track_refund,REFUND,BILMPQ,13991
12330,where do I see what fucking shipment methods are there?,delivery_options,DELIVERY,BILMW,6232
17233,do you have newsletter?,newsletter_subscription,SUBSCRIPTION,BIL,8759
24554,need help canging to the premium account,switch_account,ACCOUNT,BLQZ,13427
26368,how to see the status of the compensation?,track_refund,REFUND,BIL,13999
22780,I do not know how I can leave a comment about your products,review,FEEDBACK,BEL,12522
16542,want help receiving a restitution of my money,get_refund,REFUND,BLQ,8422
14774,update pro account,edit_account,ACCOUNT,BKL,7540
2620,there is an issue trying to edit the delivery address,change_shipping_address,SHIPPING,BL,1194
6971,I don't know how to make a consumer reclamation,complaint,FEEDBACK,BL,3371
21905,would it be possible to leave a comment for a service?,review,FEEDBACK,BILP,11869
19668,is it possible to purchase several articles,place_order,ORDER,BILMQ,10248
12586,wanna see what shipping methods are available how to do it,delivery_options,DELIVERY,BCILMQ,6311
23788,"I want to submit my new delivery address, can you help me?",set_up_shipping_address,SHIPPING,BCIL,13080
22755,I want assistance submitting feedback for your company,review,FEEDBACK,BL,12507
25878,I don't know what to do to check the status of my rebate,track_refund,REFUND,BL,13781
21639,could you help me notify of an issue with a registration?,registration_problems,ACCOUNT,BILP,11702
11012,i dont use m platinum account i try to remove it,delete_account,ACCOUNT,BCLQZ,5539
4286,"I lost my invoices from {{Person Name}}, find them for me",check_invoice,INVOICE,BCLM,2160
19917,I have to reset the access key of my profile,recover_password,ACCOUNT,BL,10426
20295,help to restore my access key,recover_password,ACCOUNT,BL,10764
12716,how to see what methods for delivery I can choose?,delivery_options,DELIVERY,BILM,6089
21784,can ya help me to notify of an error with signup,registration_problems,ACCOUNT,BILQZ,11536
26101,I want assistance checking my refund status,track_refund,REFUND,B,13912
12216,I don't know how to check the bloody shipping options,delivery_options,DELIVERY,BLW,6180
9148,I need help speaking to an agent,contact_human_agent,CONTACT,BL,4512
2072,i want supports changing myaddress,change_shipping_address,SHIPPING,BLMQZ,794
10210,help me creating a {{Account Type}} account,create_account,ACCOUNT,BL,5095
22897,I don't know how to sybmit my secondary delivery address,set_up_shipping_address,SHIPPING,BLZ,12603
11281,i dont know what i need to do to cancel a platinum account,delete_account,ACCOUNT,BLQ,5694
26588,I am waiting for an bloody restitution of {{Refund Amount}} dollars,track_refund,REFUND,BLWZ,13782
16027,where to ask for a rebate of my money,get_refund,REFUND,BILQ,8100
9375,I don't know what I have to do to contact a person,contact_human_agent,CONTACT,BL,4600
3113,i do not nkow how to see the early termination penalty,check_cancellation_fee,CANCEL,BELQZ,1508
2419,I have a trouble correcing the address,change_shipping_address,SHIPPING,BLZ,1064
20740,I want assistance to recover my user profile PIN,recover_password,ACCOUNT,BL,11104
24205,swithcing to standard account,switch_account,ACCOUNT,BKZ,13293
17738,I want assistance to sign up to the newsletter,newsletter_subscription,SUBSCRIPTION,BL,8691
18471,I need assistance to inform of issues with payments,payment_issue,PAYMENT,BLM,9026
16023,i dont know how i can obtain reimbursements of myh money,get_refund,REFUND,BLMQZ,8097
14149,I don't know how to change the personal information,edit_account,ACCOUNT,BL,7156
8967,i need assistance to talk with someone,contact_human_agent,CONTACT,BLQ,4359
21403,can you help me reporting a registration issue?,registration_problems,ACCOUNT,BI,11570
3201,show withdrawal penalty,check_cancellation_fee,CANCEL,BKL,1567
13061,help me checking how long it takes for the order to arrive,delivery_period,DELIVERY,BL,6549
5809,can I see the payment options?,check_payment_methods,PAYMENT,BIL,2912
22220,Ido not know how I can leave a comment,review,FEEDBACK,BELZ,12131
5661,need asistance seeing your bloody available payment methods,check_payment_methods,PAYMENT,BLQWZ,2844
21761,I am trying to notify of registration issues,registration_problems,ACCOUNT,BLM,11330
7797,could I make a goddamn reclamation?,complaint,FEEDBACK,BILPW,3815
8246,where can I check what hours customer support available is?,contact_customer_service,CONTACT,BIL,4071
2823,assistance to modify the bloody address,change_shipping_address,SHIPPING,BLW,1316
2265,i have errors modifying my shipping address,change_shipping_address,SHIPPING,BLMQ,958
15137,get ibll #85632,get_invoice,INVOICE,BKLZ,7734
4854,how could ilook for the bills from {{Person Name}},check_invoice,INVOICE,BILMPQZ,2433
18942,I want to acquire some articles,place_order,ORDER,BLM,9631
22691,is there an address to submit my feedback for your services?,review,FEEDBACK,BIL,12467
18593,I want help to inform of problems with payment,payment_issue,PAYMENT,BLM,9111
3244,help me seeing the early exit fee,check_cancellation_fee,CANCEL,BL,1594
14638,update information on standard account,edit_account,ACCOUNT,BKL,7463
14612,I need assistance modifying the damn data on my account,edit_account,ACCOUNT,BLW,7445
19492,assistance to shop some articles,place_order,ORDER,BLM,10118
11729,idont use my {{Account Category}} account want assistance to remove it,delete_account,ACCOUNT,BCLQZ,5904
2335,give me information about updating my delivery address,change_shipping_address,SHIPPING,BL,1004
9630,i dont understand ya assistance speaking to a live agent,contact_human_agent,CONTACT,BCLQZ,4780
8838,I'd like to soeak with customer assistance could uhelp me,contact_customer_service,CONTACT,BCILPQZ,4298
750,have problems wth canceling purchase {{Order Number}},cancel_order,ORDER,BLMQZ,170
24474,change to the pro account,switch_account,ACCOUNT,BL,13163
979,have problems with cancelling purchase {{Order Number}},cancel_order,ORDER,BLMQ,8
14372,edit gold account,edit_account,ACCOUNT,BKL,7304
10926,i dont know what to do to delete my platinum account,delete_account,ACCOUNT,BLQ,5474
26096,can uhelp me see my reimbursement current status,track_refund,REFUND,BILQ,13909
7059,i try to file a customer claim against ur company,complaint,FEEDBACK,BLQ,3427
5693,can uhelp me to list the allowed payment mehtods,check_payment_methods,PAYMENT,BILQZ,2859
