row_id,instruction,intent,category,flags,dup_group
20946,i cant open a profile where do i inform of a sign-up issue,registration_problems,ACCOUNT,BCILNQ,11250
11446,find informationabout the termination of a freemium account,delete_account,ACCOUNT,BLZ,5781
1194,I want to change several products of order {{Order Number}},change_order,ORDER,BLM,351
18072,how to repoft troubles with online payment,payment_issue,PAYMENT,BILMQZ,9102
1927,help me switch an item of order {{Order Number}},change_order,ORDER,BL,437
23495,I want assistance settnig up the delivery address,set_up_shipping_address,SHIPPING,BLZ,12938
4717,want assistace seeing my bill #12588,check_invoice,INVOICE,BLQZ,2367
4349,see bill #00108,check_invoice,INVOICE,BKL,1974
1273,"I have to update order {{Order Number}}, how to do it?",change_order,ORDER,BCIL,401
14095,I have to edit the personal information,edit_account,ACCOUNT,BL,7112
24110,wanna switch to the platinum accoun,switch_account,ACCOUNT,BQZ,13260
13912,edit info on {{Account Category}} account,edit_account,ACCOUNT,BKLQ,6954
25292,want assistance to see order {{Order Number}} syatus,track_order,ORDER,BLQZ,13647
25340,i need assistance seeing the eta of purchase {{Order Number}},track_order,ORDER,BLQ,13518
22792,"I need to write a review about a service, how to do it?",review,FEEDBACK,BCIL,12532
13275,wanna see how soon can i expect the package how to do it,delivery_period,DELIVERY,BCILQ,6669
8555,I need help seeing what hours I can call customer service,contact_customer_service,CONTACT,BL,3897
6690,could you help me to see how long reimbursements take?,check_refund_policy,REFUND,BILP,3261
20836,how to recover the key of my user account?,recover_password,ACCOUNT,BIL,11165
16094,how do i demand refunds of my money,get_refund,REFUND,BILMQ,8152
5592,help seeing the available payment methods,check_payment_methods,PAYMENT,BL,2706
7190,i tr to file a consumer complaint against ur organization,complaint,FEEDBACK,BLQZ,3340
4193,i do not know what i have to do to locate the invoice #00108,check_invoice,INVOICE,BELQ,2109
3225,how can i see the early exit charge,check_cancellation_fee,CANCEL,BILQ,1578
13724,want help seeing how long it takes for my order to arrive,delivery_period,DELIVERY,BLQ,6865
24411,I am trying to switch to the {{Account Category}} account,switch_account,ACCOUNT,B,13168
12987,how do i check when my purchase is gonna arrive,delivery_period,DELIVERY,BILQ,6493
7180,assistance making a consumer reclamation against ur company,complaint,FEEDBACK,BLQ,3511
9466,I need to talk to a operator,contact_human_agent,CONTACT,BLZ,4366
19969,I do not know how to restore my account PIN code,recover_password,ACCOUNT,BEL,10477
22908,I want help submitting my delivery address,set_up_shipping_address,SHIPPING,BL,12613
1008,can I modify purchase {{Order Number}}?,change_order,ORDER,BIL,211
16231,I have got to obtain a reimbursement,get_refund,REFUND,BL,8014
14413,editing data on pro account,edit_account,ACCOUNT,BL,7332
4766,want assistance to give a quick look at my invoice #85632,check_invoice,INVOICE,BLQ,1979
22423,how can I leave some feedback about your products?,review,FEEDBACK,BIL,12112
10303,assistance to create a standard account,create_account,ACCOUNT,B,5034
19305,i dont know how i can purchase a product,place_order,ORDER,BLQ,9961
11865,problems with {{Account Category}} account terminations,delete_account,ACCOUNT,BLM,5496
756,needassistance cancelling purchase {{Order Number}},cancel_order,ORDER,BLQZ,172
8245,what do I need to do to talk to customer assistance?,contact_customer_service,CONTACT,BIL,4070
8894,will you tell me what hours I can call customer service ?,contact_customer_service,CONTACT,BILPZ,4139
11629,i dont know what i need to do to delete the standard account,delete_account,ACCOUNT,BLQ,5725
7798,where can i lodge a reclamation against ur business,complaint,FEEDBACK,BILQ,3359
15451,how do I download the invoive from 6 last weeks?,get_invoice,INVOICE,BILMZ,7839
24254,I don't know what I have to do to change to the pro account,switch_account,ACCOUNT,BL,13271
8322,I want help seeing what hours I can reach customer service,contact_customer_service,CONTACT,BL,3907
20333,want assistance to retrieve the PIN of my account,recover_password,ACCOUNT,BLQ,10795
22507,where do I submit feedback about a service?,review,FEEDBACK,BIL,12342
21601,registration issues,registration_problems,ACCOUNT,BKM,11324
10066,I would like to create a freemium account,create_account,ACCOUNT,BLP,4995
10738,open another freemium account,create_account,ACCOUNT,BKL,5387
9921,new {{Account Type}} acount,create_account,ACCOUNT,BKLZ,4933
16701,I want help to demand a compensation,get_refund,REFUND,BL,8084
22448,I have to leave my feedback for a product,review,FEEDBACK,BL,11893
15015,"I would like to get my invoice from {{Person Name}}, how to do it?",get_invoice,INVOICE,BCILP,7687
13107,can i check how long it takes for my order to arrive,delivery_period,DELIVERY,BILQ,6580
15875,i do not know what i have to do to get bill #00108,get_invoice,INVOICE,BELQ,7642
10699,"I ain't registered yet, can I open a fucking user profile?",create_account,ACCOUNT,BCILW,5365
24850,I do not know what I need to do to change to the pro account,switch_account,ACCOUNT,BEL,13250
26760,I try to check the restitution status,track_refund,REFUND,BL,13804
17776,can ya help mereceive ur company newsletter,newsletter_subscription,SUBSCRIPTION,BILQZ,8667
10925,I do not know what I have to do to cancel my {{Account Type}} account,delete_account,ACCOUNT,BEL,5473
16069,can you help me to request a reimbursement of money?,get_refund,REFUND,BIL,8133
1420,help to correct purchase {{Order Number}},change_order,ORDER,BL,226
15531,i have got to get my invoice #12588 can i get some help,get_invoice,INVOICE,BCIQ,7866
1723,can I edi order {{Order Number}}?,change_order,ORDER,BILZ,611
6352,want help to see your reimbursement policy,check_refund_policy,REFUND,BLQ,3001
18895,want help to earn an few of your item,place_order,ORDER,BLMQZ,9586
20419,what do I need to do to reset my user profile PIN code?,recover_password,ACCOUNT,BIL,10865
20362,have problems with my pin retrieval,recover_password,ACCOUNT,BLMQ,10819
18254,I want help informing of problems with payment,payment_issue,PAYMENT,BLM,9094
7311,need help to file a damn claim against your organization,complaint,FEEDBACK,BLQW,3338
18626,were do i report damn troubles with payment,payment_issue,PAYMENT,BILMQWZ,9188
3241,where can i see the termniation penalty,check_cancellation_fee,CANCEL,BILQZ,1591
1481,"I have to add an article to order {{Order Number}}, help me",change_order,ORDER,BCL,499
22589,help me to send my feedback,review,FEEDBACK,BL,12396
1515,assistance to switch something of order {{Order Number}},change_order,ORDER,BL,453
14943,help downloading invoice #37777,get_invoice,INVOICE,BL,7650
3702,I have to check the termination fees,check_cancellation_fee,CANCEL,BLM,1439
22263,i want help writing a comment for a serrvice,review,FEEDBACK,BLQZ,12166
3946,checking invoice #12588,check_invoice,INVOICE,BK,1936
18528,help me to notify of issues with payments,payment_issue,PAYMENT,BLM,9049
24661,need to use the platinum profile,switch_account,ACCOUNT,BLQZ,13213
2856,where can I find information about changing my address?,change_shipping_address,SHIPPING,BIL,853
9156,talk with an operator,contact_human_agent,CONTACT,BL,4366
15007,wanna get my bloody bll from {{Person Name}},get_invoice,INVOICE,BLQWZ,7683
3500,are there early termination fees?,check_cancellation_fee,CANCEL,BILM,1729
16166,"I paid {{Currency Symbol}}{{Refund Amount}} for an article, I want help to get a refund",get_refund,REFUND,BCLM,8081
25224,i need assistance to locate purchase {{Order Number}},track_order,ORDER,BLQ,13627
21149,need help to notify of a problem with a registration,registration_problems,ACCOUNT,BLQ,11342
8229,I have to talkwith customer support,contact_customer_service,CONTACT,BLZ,4062
17782,can ya tell me about signing up to ur newsletter,newsletter_subscription,SUBSCRIPTION,BILQ,8920
7685,want help making a claim against ur organization,complaint,FEEDBACK,BLQ,3398
3831,where do I check the early termination penalty?,check_cancellation_fee,CANCEL,BIL,1404
16833,i dont know what i need to do to obtain a refund of my money,get_refund,REFUND,BLQ,8588
1554,remove some items fropm order {{Order Number}},change_order,ORDER,BMZ,533
25148,assistance checking purchase {{Order Number}} bloody current status,track_order,ORDER,BLW,13605
21816,I am trying to notify of sign-up problems,registration_problems,ACCOUNT,BLM,11810
7498,I call to lodge a consumer reclamation against your company,complaint,FEEDBACK,BL,3335
12552,want help checking what shipping methods I can choose,delivery_options,DELIVERY,BLMQ,6301
17931,can you help me report troubles with payment?,payment_issue,PAYMENT,BILM,8984
16241,I want to get a compensation,get_refund,REFUND,BL,8255
25421,i have got to see order {{Order Number}} status i need assistane,track_order,ORDER,BCLQZ,13678
11805,"I do not use the damn gold account, I am trying to close it",delete_account,ACCOUNT,BCELW,5942
7237,I am calling to lodge a customer claim against your company,complaint,FEEDBACK,BL,3546
22960,y i cant submit a different delivery address valid,set_up_shipping_address,SHIPPING,BLQ,12657
17531,"I have to cancel my newsletter subscription, how do I do it?",newsletter_subscription,SUBSCRIPTION,BCIL,8860
18665,I want assistance to notify of troubles with payment,payment_issue,PAYMENT,BLM,8962
23947,where to change to the freemium account,switch_account,ACCOUNT,BILQ,13173
17199,I can't unsubscrie to the newsletter,newsletter_subscription,SUBSCRIPTION,BLZ,8749
8205,help to call customer service,contact_customer_service,CONTACT,BL,4047
21249,i want assistance to notify of an error with signup,registration_problems,ACCOUNT,BLQ,11270
10308,want assistance to create an standard account,create_account,ACCOUNT,BLQZ,5034
4551,i do not know how to look for my invoice from {{Person Name}},check_invoice,INVOICE,BELQ,1944
2644,can I edit my delivery address?,change_shipping_address,SHIPPING,BIL,990
14233,modifu details on pro account,edit_account,ACCOUNT,BKLMZ,7216
18622,I want assistance to solve a problem with payment,payment_issue,PAYMENT,BL,9053
15895,i dont know what to do to getmy bill #37777,get_invoice,INVOICE,BLQZ,7978
4299,I can't locate my bill from {{Person Name}},check_invoice,INVOICE,BLN,2167
16832,where do I obtain reimbursements of money?,get_refund,REFUND,BILM,8425
3523,I am trying to check the termination penalty,check_cancellation_fee,CANCEL,BL,1738
23624,their are errors submitting my fucking shipping address,set_up_shipping_address,SHIPPING,BLMWZ,13005
24349,I do not know how I can switch to the {{Account Category}} account,switch_account,ACCOUNT,BE,13168
3738,check cancellation fees,check_cancellation_fee,CANCEL,BKM,1827
10272,I don't know how to create a premium account for my fiance,create_account,ACCOUNT,BL,5178
21852,is it possible to notify of an issue with signup,registration_problems,ACCOUNT,BILQ,11829
10729,i have problems with opening a pro account,create_account,ACCOUNT,BLMQ,5385
19593,how to shop several of you article?,place_order,ORDER,BILMZ,10190
25997,I don't know how to check the compensation status,track_refund,REFUND,BL,13858
15640,i dont know what i havr to do to download the invoice #00108,get_invoice,INVOICE,BLQZ,7623
21222,I do not know how I can reoprt signup errors,registration_problems,ACCOUNT,BELMZ,11453
20503,can uhelp me to recover te pwd of my user,recover_password,ACCOUNT,BILQZ,10925
11284,I don't know what I haqve to do to close a pro account,delete_account,ACCOUNT,BLZ,5696
1495,is it possible tomodify order {{Order Number}},change_order,ORDER,BILQZ,504
14987,i need help downloading the bill #12588,get_invoice,INVOICE,BLQ,7673
5861,help me check ur allowed payment modalities,check_payment_methods,PAYMENT,BLQ,2470
22673,"I want to leave a comment for your company, how to do it?",review,FEEDBACK,BCIL,12452
23415,why I cannot set up the delivery address valid,set_up_shipping_address,SHIPPING,BEL,12907
11289,I am trying to find information about a {{Account Type}} account removal,delete_account,ACCOUNT,BEL,5525
9423,i want help talking with somebody,contact_human_agent,CONTACT,BLQ,4354
11152,what do I have to do to cancel my platinum account?,delete_account,ACCOUNT,BIL,5628
9432,"you aren't helpful, how can I talk with a bloody live agent?",contact_human_agent,CONTACT,BCILW,4673
26049,where can I see my refund current status?,track_refund,REFUND,BIL,13883
9666,want assistance speaking with a live agent,contact_human_agent,CONTACT,BLQ,4800
7466,how do i make a consumer reclamation against ur business,complaint,FEEDBACK,BILQ,3426
2656,I need help with an address update,change_shipping_address,SHIPPING,BL,1218
17614,help me canceling the corporate newsletter subscription,newsletter_subscription,SUBSCRIPTION,BL,8629
19328,can you help me shopping several of your article?,place_order,ORDER,BILM,9984
19448,earn some of your article,place_order,ORDER,BLM,9865
5070,i have got to see the available payment modalities,check_payment_methods,PAYMENT,BLQ,2489
22480,want assistance leaving some feedback about a service,review,FEEDBACK,BLQ,11991
1226,update purchase732201349959,change_order,ORDER,BLZ,372
7957,do you have a free phone no to speak with customer service?,contact_customer_service,CONTACT,BILZ,3901
10065,"I do not have a {{Account Type}} account yet, I try to register",create_account,ACCOUNT,BCELN,5047
21871,i want help notifying of a signup problem,registration_problems,ACCOUNT,BLQ,11365
22019,do you have a section to leave a comment for your company?,review,FEEDBACK,BIL,11970
18516,I need help to solve errors with payments,payment_issue,PAYMENT,BLM,9378
17818,need help to cancel the company newslette subscription,newsletter_subscription,SUBSCRIPTION,BQZ,8616
12691,how could I check what shipping options are available?,delivery_options,DELIVERY,BILMP,6344
11552,cancelling standard account,delete_account,ACCOUNT,BKL,5825
6564,show me under which circumstances can i ask to be reimbursed,check_refund_policy,REFUND,BLQ,3061
20822,need help resetting the password of my user account,recover_password,ACCOUNT,BLQ,11080
22570,i do not know how i can send some feedback for a service,review,FEEDBACK,BELQ,12333
16924,find information about my subscription to ur newsletter,newsletter_subscription,SUBSCRIPTION,BLQ,8620
21169,how could I notify of errors with a sign-up?,registration_problems,ACCOUNT,BILMP,11417
10084,open {{Account Type}} account,create_account,ACCOUNT,BKL,4991
26820,could ya help me checking the current status of my refund,track_refund,REFUND,BILPQ,14122
18168,want assistance informing of a trouble with payment,payment_issue,PAYMENT,BLQ,9171
7988,can youshow me what hours I can contact customer support?,contact_customer_service,CONTACT,BILZ,3923
21333,I'm trying to report a probloem with a fucking signup,registration_problems,ACCOUNT,BLQWZ,11524
18542,I don't know how I can report problems with payment,payment_issue,PAYMENT,BLM,9389
9499,i do not understand ya is it possible to speak to osmebody,contact_human_agent,CONTACT,BCEILQZ,4704
9170,can uhelp me to speak with a person,contact_human_agent,CONTACT,BILQ,4526
23638,how can I set my bloody delivery address up?,set_up_shipping_address,SHIPPING,BILW,13012
13546,where can I get information about shipping periods ?,delivery_period,DELIVERY,BILZ,6788
1078,how can I modify order {{Order Number}}?,change_order,ORDER,BIL,273
4262,need to give a quick look at invoice #37777 how to do it,check_invoice,INVOICE,BCILQ,2128
18336,what do I have to do to notify of a damn payment problem?,payment_issue,PAYMENT,BILW,9274
26546,help me check if there are any news on the rebate,track_refund,REFUND,BLM,13850
10269,want assistance to create a different damn premium account,create_account,ACCOUNT,BLQW,5176
22713,do you have a way to submit a review for your services ?,review,FEEDBACK,BILZ,12481
5052,i want help checking ur available payment modalities,check_payment_methods,PAYMENT,BLQ,2489
20215,i need assistance restoring the key of my profile,recover_password,ACCOUNT,BLQ,10700
4735,assistance looking for invoice #85632,check_invoice,INVOICE,BL,2377
8303,i dont know how i can contact customer service,contact_customer_service,CONTACT,BQ,3877
26321,want help to see if there are any news on the rebate,track_refund,REFUND,BLMQ,13850
24061,want help to use the standard profile,switch_account,ACCOUNT,BLQ,13185
2249,need assistance to update the shipping address,change_shipping_address,SHIPPING,BLQ,864
6777,how do I see your money back policy?,check_refund_policy,REFUND,BIL,3292
3435,can you help me checking the cancellation fees?,check_cancellation_fee,CANCEL,BIM,1701
11480,I don't know what I have to do to delete a premium account,delete_account,ACCOUNT,BL,5800
1891,could i modify oredr {{Order Number}},change_order,ORDER,BILPQZ,682
2415,i dont know how i could correct the address,change_shipping_address,SHIPPING,BLPQ,1060
13906,update info on pro account,edit_account,ACCOUNT,BKLQ,6949
24771,changing to freemium account,switch_account,ACCOUNT,BKL,13489
3151,assistance checking the early exit charges,check_cancellation_fee,CANCEL,BLM,1535
19537,I do not know how I can earn an few of your item,place_order,ORDER,BELMZ,10152
19405,I don't know how I can acquire an articoe,place_order,ORDER,BLZ,10048
19770,need assistance acquiring an item,place_order,ORDER,BLQ,10318
12289,"I have got to check what shipping options you offer, help me",delivery_options,DELIVERY,BCLM,6061
2853,I need assistance modifying my shipping address,change_shipping_address,SHIPPING,BL,768
19095,can uhelp me to order some of ur item,place_order,ORDER,BILMQ,9777
5268,I do not know how to see the available payment modalities,check_payment_methods,PAYMENT,BEL,2489
19478,i want assistance to buy an item,place_order,ORDER,BQ,10109
8414,I want help to see what hours I can call customer assistance,contact_customer_service,CONTACT,BL,3961
17123,sign up to the newsletter,newsletter_subscription,SUBSCRIPTION,BL,8693
26052,need assistance to see if there is anything new on my rebate,track_refund,REFUND,BLQ,13886
14931,I do not know what I need to do to get the bill #00108,get_invoice,INVOICE,BEL,7642
7043,I want help to lodge a claim against your company,complaint,FEEDBACK,BL,3423
16147,"I have paid {{Currency Symbol}}{{Refund Amount}} for an order, how oculd I receive a refund?",get_refund,REFUND,BCEILMPVZ,8193
13595,i call to check when my parcel is gonna arive,delivery_period,DELIVERY,BLQZ,6815
18743,report a trouble wuth payments,payment_issue,PAYMENT,BLMZ,9505
16564,"I have paid {{Currency Symbol}}{{Refund Amount}} for an item, help me receiving a rebate",get_refund,REFUND,BCELMV,8433
16401,how to request rebates of my money,get_refund,REFUND,BILMQ,8239
13091,can I see how long it takes for my article to arrive?,delivery_period,DELIVERY,BIL,6569
26268,I can't see if there are any updates on my compensation,track_refund,REFUND,BLMN,13885
4477,can you help me looking for my invoice #12588?,check_invoice,INVOICE,BIL,2256
1335,assistance with switching something of order {{Order Number}},change_order,ORDER,BL,439
7816,how do I make a consumer claim against your business?,complaint,FEEDBACK,BIL,3481
25387,can you show me the ETA of purchase {{Order Number}}?,track_order,ORDER,BIL,13671
25935,how to check the fucking rebate current status?,track_refund,REFUND,BILW,13825
12670,how to see what shipping options I have?,delivery_options,DELIVERY,BILM,6191
21637,i need assistance to inform of errors with signup,registration_problems,ACCOUNT,BLMQ,11700
19140,I need help purchasing several of your product,place_order,ORDER,BLM,9818
14348,updating data on platinum account,edit_account,ACCOUNT,BL,7288
9078,I cannot talk with somebody,contact_human_agent,CONTACT,BEL,4451
21791,could ya help me infofming of a sign-up issue,registration_problems,ACCOUNT,BILPQZ,11795
10656,"I have to create a {{Account Category}} account, I need assistance",create_account,ACCOUNT,BCL,4932
12011,I have got to see what delivery methods you offer,delivery_options,DELIVERY,BLM,6027
16929,can I sign up to the damn newsletter?,newsletter_subscription,SUBSCRIPTION,BILW,8639
9121,i want help chatting with an assistant,contact_human_agent,CONTACT,BLQ,4489
3880,help checking theearly exit charge,check_cancellation_fee,CANCEL,BLZ,1891
6857,wanna see in which cases can i ask for a reimbursement,check_refund_policy,REFUND,BLQ,3022
20598,I'm tryimg to reset my user account pin code,recover_password,ACCOUNT,BLQZ,11001
1514,help me modifying purchase {{Order Number}},change_order,ORDER,BL,202
16623,I do not know what to do to obtain compensations of my money,get_refund,REFUND,BELM,8069
18521,could you help me solving troubles with online payment ?,payment_issue,PAYMENT,BILMPZ,9080
15880,"I lost the bill #85632, will you mail it to me?",get_invoice,INVOICE,BCILP,7644
22963,there are issues submitting a different delivery address,set_up_shipping_address,SHIPPING,BLM,12660
9272,how to talk with an agent?,contact_human_agent,CONTACT,BIL,4590
8785,check whatr hours I can call customer support,contact_customer_service,CONTACT,BLZ,4281
21767,how can I inform of a problem with a sign-up?,registration_problems,ACCOUNT,BIL,11345
15338,can ya help me download the bill #37777,get_invoice,INVOICE,BILQ,7668
1635,how do I add some items to order {{Order Number}} ?,change_order,ORDER,BIMZ,272
13783,need help to see how soon can i expect the parcel,delivery_period,DELIVERY,BLQ,6418
21802,where to inform of errorswith registrations?,registration_problems,ACCOUNT,BILMZ,11589
933,prfoblems with cancelling order {{Order Number}},cancel_order,ORDER,BMZ,194
889,I do not know what to do to cancel purchase {{Order Number}},cancel_order,ORDER,BEL,3
11386,can ya help me cancel my standard account,delete_account,ACCOUNT,BILQ,5488
20786,I need to restore the password of my account,recover_password,ACCOUNT,BL,10531
3497,i have got to see the early termination charges,check_cancellation_fee,CANCEL,BLMQ,1431
5968,assistance seeing your money back policy,check_refund_policy,REFUND,BL,2991
17017,subscription to your company newsletter,newsletter_subscription,SUBSCRIPTION,BK,8616
19827,what do I need to do to buy several items?,place_order,ORDER,BIM,10360
20716,how can I restore the PIN code of my profile?,recover_password,ACCOUNT,BIL,11089
21563,notifying of errors creating profile,registration_problems,ACCOUNT,BKLM,11660
2291,can you tell me about correcting the address?,change_shipping_address,SHIPPING,BIL,974
19055,"I need to shop some fucking articles, could I get some help?",place_order,ORDER,BCILMPW,9738
21428,can you help me to report an issue with signup?,registration_problems,ACCOUNT,BIL,11586
20989,I cannot notify of an issue with registrations,registration_problems,ACCOUNT,BELN,11286
22584,I want help leaving my feedback for your products,review,FEEDBACK,BL,11988
24278,can you help me switching to the {{Account Type}} account?,switch_account,ACCOUNT,BI,13327
6371,could I see in what situations can I ask for reimbursements?,check_refund_policy,REFUND,BILP,3072
10703,open platinum cacount for wife,create_account,ACCOUNT,BKLZ,5368
23979,could you help me changing to the {{Account Type}} account?,switch_account,ACCOUNT,BILP,13192
17453,find information about subscribing to your newsletter,newsletter_subscription,SUBSCRIPTION,BL,8622
5977,check ur money back guarantee,check_refund_policy,REFUND,BKLQ,2975
3942,I need help giving an quick look at my bill #85632,check_invoice,INVOICE,BLZ,1932
5643,is it possible to list ur accepted payment modalities,check_payment_methods,PAYMENT,BILQ,2814
18572,notify of trouble with online payments,payment_issue,PAYMENT,BKLM,8962
1676,need help with switching some articles of an order,change_order,ORDER,BLMQ,582
2497,can you tell me more about a delivery address change?,change_shipping_address,SHIPPING,BIL,1122
20555,I want to restore the PIN code of my account,recover_password,ACCOUNT,BLZ,10965
21071,"I cannot register, where do I report damn sign-up problems?",registration_problems,ACCOUNT,BCEILMNW,11346
8623,I'm trying to see what hours i can call customer service,contact_customer_service,CONTACT,BLQ,4218
1802,how can i add an item to purchase {{Order Number}},change_order,ORDER,BILQ,276
5358,"I have got to list the payment options, how can I do it?",check_payment_methods,PAYMENT,BCIL,2708
13413,I call to see how long it takes for my purchase to arrive,delivery_period,DELIVERY,BL,6455
17099,can i see the status of my subscription to ur newsletter,newsletter_subscription,SUBSCRIPTION,BILQ,8631
19314,I am trying to oredr several of your article,place_order,ORDER,BLMZ,9970
18037,help regarding payment,payment_issue,PAYMENT,BK,9075
15301,mail me the bill #37777,get_invoice,INVOICE,BL,7692
14097,i try to edit the data on my user account,edit_account,ACCOUNT,BLQ,7114
10919,I want help to close a standard account,delete_account,ACCOUNT,BL,5467
106,i do not know how to cancel order {{Order Number}},cancel_order,ORDER,BEQ,5
9210,how can i contact a live agent,contact_human_agent,CONTACT,BILQ,4551
19282,need help to make an order,place_order,ORDER,BQ,9943
11976,do ya ship toFinland,delivery_options,DELIVERY,BILQSZ,6053
5158,"I want to check your payment methods, I need assistance",check_payment_methods,PAYMENT,BCL,2611
15688,I want assistance getting invoice #85632,get_invoice,INVOICE,B,7628
7019,is it possible to lodge an complaint against ur business,complaint,FEEDBACK,BILQZ,3406
19664,I need assistance shopping a few of your item,place_order,ORDER,BLM,10245
3182,help me see the early termination fees,check_cancellation_fee,CANCEL,BLM,1413
1958,add some items to purchase {{Order Number}},change_order,ORDER,BLM,507
11968,do you ship to {{Delivery Country}}?,delivery_options,DELIVERY,BILS,6048
7192,filing consumer claim against ur organizzation,complaint,FEEDBACK,BLQZ,3500
5350,help to list the accepted payment options,check_payment_methods,PAYMENT,BL,2516
10165,I don't know how I can create a premium account,create_account,ACCOUNT,BL,5109
9905,"I cannot understand anything you say, contact an agent",contact_human_agent,CONTACT,BCEL,4921
1368,i have to change something of oirder {{Order Number}} i need help,change_order,ORDER,BCQZ,454
19783,I have to acquire some items,place_order,ORDER,BLM,9723
22612,"I would like to send my goddamn feedback, help me",review,FEEDBACK,BCLPW,12413
2219,I have troubles correcting my address,change_shipping_address,SHIPPING,BLM,919
18441,notifying of payment problem,payment_issue,PAYMENT,BKL,8965
22755,I want assistance submitting feedback for your company,review,FEEDBACK,BL,12507
25624,i have to see the eta of order {{Order Number}},track_order,ORDER,BLQ,13519
13162,I need assistance seeing how soon can I expect the purchase,delivery_period,DELIVERY,BL,6615
8407,"I want to talk with customer assistance, could you help me?",contact_customer_service,CONTACT,BCILP,4131
4023,find my bill #85632,check_invoice,INVOICE,BL,1995
19574,need help acquiring a few of your article,place_order,ORDER,BLMQ,9971
19693,I'm trying ot earn several articles,place_order,ORDER,BLMQZ,10269
11092,could you help me to close my {{Account Category}} account?,delete_account,ACCOUNT,BILP,5502
3882,i want help seeing the early exit penalties,check_cancellation_fee,CANCEL,BLMQ,1892
14872,can uhelp me modifying the details included on my profile,edit_account,ACCOUNT,BILMQ,7593
7073,"I ain't happy with your work, lodge a customer reclamation",complaint,FEEDBACK,BCL,3444
1656,I want help modifying order {{Order Number}},change_order,ORDER,BL,239
18784,i do not know what to do toi inform of payment problems,payment_issue,PAYMENT,BELMQZ,9528
20780,I cannot retrieve my user account PIN code,recover_password,ACCOUNT,BELN,11131
15043,can ya help me downloading the bill from {{Person Name}},get_invoice,INVOICE,BILQ,7671
20107,would it be possible to retrieve my profile access key?,recover_password,ACCOUNT,BILP,10600
17387,assistance subscriving to the company newsletter,newsletter_subscription,SUBSCRIPTION,BLZ,8813
6369,could I check in which cases can I ask for my money back?,check_refund_policy,REFUND,BILP,3143
22932,I have a problem setting up the secondary delivery address,set_up_shipping_address,SHIPPING,BL,12634
15377,I do not know what I have to do to get my bill #00108,get_invoice,INVOICE,BEL,7642
12529,"I want to see the goddamn shipment methods, how to do it?",delivery_options,DELIVERY,BCILW,6297
8776,"I have to speak with customer assistance, how to do it?",contact_customer_service,CONTACT,BCIL,3949
11545,remove gold account,delete_account,ACCOUNT,BKL,5824
12115,can ya help me to see what shipment options i can choose,delivery_options,DELIVERY,BILMQ,6074
9937,iwant a freemium account for my husband open it,create_account,ACCOUNT,BCLQZ,4949
7169,"I am not happy with your work, help lodging a customer claim",complaint,FEEDBACK,BCEL,3506
6787,I want assistance checking your reimbursement policy,check_refund_policy,REFUND,BL,3001
8543,what time can I get in touch with customer support?,contact_customer_service,CONTACT,BIL,4185
26171,assistance to see the refund current status,track_refund,REFUND,BL,13800
16260,how can I demand rebates?,get_refund,REFUND,BILM,8266
6444,i have to check how long reimbursements take i need help,check_refund_policy,REFUND,BCLQ,3043
8614,need to call customer service,contact_customer_service,CONTACT,BLQ,4047
2007,I would like to modify my address,change_shipping_address,SHIPPING,BLP,731
8537,i try to get in touch with customer assistance,contact_customer_service,CONTACT,BLQ,4180
24908,show me estimated time of arrival of order {{Order Number}},track_order,ORDER,BKL,13531
26377,showing refund status,track_refund,REFUND,BKL,14001
4295,how can i locate the bill ffom {{Person Name}},check_invoice,INVOICE,BILQZ,2164
13592,where do i see when my item is gonna arrive,delivery_period,DELIVERY,BILQ,6814
10061,help me to create a {{Account Category}} account,create_account,ACCOUNT,BL,4932
21602,iu want assistance reporting an issue with a sign-up,registration_problems,ACCOUNT,BLQZ,11680
16803,i need help to ask for a refund of my money,get_refund,REFUND,BLQ,8566
2633,issue updating address,change_shipping_address,SHIPPING,BKL,1203
5938,I want assistance checking how long refunds take,check_refund_policy,REFUND,B,2974
9661,i try to talk to an agent,contact_human_agent,CONTACT,BQ,4796
3920,"I have to see my invoice from {{Person Name}}, help me",check_invoice,INVOICE,BCL,1911
5003,assistance listing your available payment methods,check_payment_methods,PAYMENT,BL,2531
23834,issues setting the shipping address up,set_up_shipping_address,SHIPPING,BLM,12737
8059,help to check what hours I can call customer support,contact_customer_service,CONTACT,BL,3904
19370,I don't know how to buy some articles,place_order,ORDER,BLM,10021
21530,where to inform of a sign-up error?,registration_problems,ACCOUNT,BIL,11640
10941,find information about the cancellation of a pro account,delete_account,ACCOUNT,BL,5486
22973,I have got to set a secondary delivery address up,set_up_shipping_address,SHIPPING,BL,12668
20384,help retrieving my account key,recover_password,ACCOUNT,BL,10837
6949,"I am unhappy with your service, I have to file a reclamation",complaint,FEEDBACK,BCL,3354
11572,I need informatoin about {{Account Category}} account terminations,delete_account,ACCOUNT,BLMZ,5835
16766,"I paid {{Currency Symbol}}{{Refund Amount}} for this article, where can I get a rebate?",get_refund,REFUND,BCILM,8485
8809,I do not know how I could get in touch with customer support,contact_customer_service,CONTACT,BELP,4288
19036,how can I purchase several of your article?,place_order,ORDER,BILM,9721
18974,I do not know what to do to acquire several articles,place_order,ORDER,BELM,9663
26603,i do not know what to do to check the restitution status,track_refund,REFUND,BELQ,13961
9490,I want assistance to contact an operator,contact_human_agent,CONTACT,BL,4412
